+--------------+------------------------+
| feature name |    information gain    |
|    c1829     |  0.013729223691332716  |
|    c1813     |  0.013729223691332716  |
|    c1747     |  0.013729223691332716  |
|    c1731     |  0.013729223691332716  |
|    c1665     |  0.013729223691332716  |
|    c1649     |  0.013729223691332716  |
|    c1583     |  0.013729223691332716  |
|    c1567     |  0.013729223691332716  |
|    c1501     |  0.013729223691332716  |
|    c1485     |  0.013729223691332716  |
|    c1419     |  0.013729223691332716  |
|    c1403     |  0.013729223691332716  |
|    c1337     |  0.013729223691332716  |
|    c1321     |  0.013729223691332716  |
|    c1255     |  0.013729223691332716  |
|    c1239     |  0.013729223691332716  |
|    c1173     |  0.013729223691332716  |
|    c1157     |  0.013729223691332716  |
|    c6308     |  0.013724775976872827  |
|    c6418     |  0.01371157213956331   |
|    c2264     |  0.01371002054271453   |
|    c1772     |  0.013704426759880706  |
|    c6562     |  0.013703062699996549  |
|    c5196     |  0.013702242687327448  |
|    c4276     |  0.013672789398148977  |
|    c1538     |  0.01366655077204637   |
|    c6502     |  0.013660329393412995  |
|    c3402     |  0.013641577393456172  |
|    c5602     |  0.013627460115720247  |
|    c5672     |  0.013626791093479751  |
|    c4454     |  0.013614060724463473  |
|    c3528     |  0.013611152658005388  |
|    c6208     |  0.013611013635402402  |
|    c6880     |  0.013607591372185146  |
|    c6438     |  0.013606674075886005  |
|    c6612     |  0.013603141012927367  |
|    c3272     |  0.013595491064404275  |
|    c4798     |  0.013595028355560368  |
|    c4284     |  0.013593073380268494  |
|    c3542     |  0.013591614543541963  |
|    c7056     |  0.013585965163195546  |
|    c3782     |  0.013584712150115363  |
|    c6884     |  0.013577456971950674  |
|    c5954     |  0.013566986162153682  |
|    c7092     |  0.013560154209184105  |
|    c6630     |  0.01355844984806831   |
|    c2198     |  0.013556550157399982  |
|    c5192     |  0.013543452034089798  |
|    c4786     |  0.013541043565465039  |
|    c7010     |  0.013535680172187758  |
|    c5640     |  0.013530477886654957  |
|    c6158     |  0.01348627885668563   |
|    c5316     |  0.013467605770555391  |
|     c666     |  0.013464169587519503  |
|    c6982     |  0.013461270038847006  |
|    c6932     |  0.013456438746818344  |
|    c7124     |  0.013455297937038146  |
|    c1702     |  0.013447543959614228  |
|    c6366     |  0.013443836543055365  |
|    c4802     |  0.013436523117235977  |
|    c3892     |  0.013435099752960644  |
|    c2430     |  0.013428980478759733  |
|    c4794     |  0.013425325956247347  |
|    c6846     |  0.013413932375014204  |
|    c4090     |  0.013406422228493309  |
|    c5460     |  0.013400788860253865  |
|    c2068     |  0.013393392385460334  |
|    c6482     |  0.013392389006270378  |
|    c6038     |  0.013392389006270378  |
|    c1784     |  0.013390572620701757  |
|    c3522     |  0.013384223464914857  |
|    c6026     |  0.013370318091215472  |
|    c5452     |  0.013353253603509918  |
|    c4404     |  0.013348635781063045  |
|    c6838     |  0.013341610731104847  |
|    c4172     |  0.013333880252849761  |
|    c4424     |  0.013322603454624327  |
|    c6122     |  0.013313572218541347  |
|    c7132     |  0.013311218439553185  |
|    c6092     |  0.013299547796681521  |
|    c3030     |  0.013299531743937054  |
|    c1764     |  0.013271453673609823  |
|    c5552     |  0.013266736066718021  |
|    c6112     |  0.013252710781058719  |
|    c4672     |  0.013245553386934006  |
|    c2470     |  0.013238167929256583  |
|    c6388     |  0.013226445671279174  |
|    c6596     |  0.013225044573242029  |
|    c5188     |  0.013217325568793514  |
|    c5560     |  0.013207623187394768  |
|    c4736     |  0.01320656441746526   |
|    c1692     |  0.013200849985400387  |
|    c4962     |  0.013191930580133127  |
|    c7104     |  0.013191246121629918  |
|    c5540     |   0.0131809949641164   |
|    c5382     |  0.013175590322515696  |
|    c4084     |  0.013174973119296274  |
|    c5402     |  0.013160974743082754  |
|    c1768     |  0.01315261915118593   |
|    c2460     |  0.013152057906054004  |
|    c6210     |  0.013129649480447148  |
|    c1802     |  0.013128847724845905  |
|    c4844     |  0.013116803883622907  |
|     c202     |  0.01311468724091025   |
|    c5996     |  0.013111847813700228  |
|    c6834     |  0.013102909946043129  |
|     c588     |  0.013095860407538185  |
|     c572     |  0.013094181671816196  |
|    c7034     |  0.013076584177033945  |
|    c2438     |  0.013065549521628972  |
|    c3276     |  0.013057658823375728  |
|    c2172     |   0.0130522508689499   |
|    c5436     |  0.01304721846545287   |
|    c1782     |  0.013039891724390129  |
|    c6416     |  0.013036464036293438  |
|    c6216     |  0.013036413029760663  |
|    c4872     |  0.013035832492394483  |
|    c4096     |  0.013030012776929611  |
|    c4450     |  0.013019938847501855  |
|    c4262     |  0.013019435143962088  |
|    c1862     |   0.0130173945558123   |
|     c997     |  0.013016049361864734  |
|     c989     |  0.013016049361864734  |
|     c977     |  0.013016049361864734  |
|     c95      |  0.013016049361864734  |
|     c943     |  0.013016049361864734  |
|     c931     |  0.013016049361864734  |
|     c923     |  0.013016049361864734  |
|     c915     |  0.013016049361864734  |
|     c907     |  0.013016049361864734  |
|     c895     |  0.013016049361864734  |
|     c87      |  0.013016049361864734  |
|     c861     |  0.013016049361864734  |
|     c849     |  0.013016049361864734  |
|     c841     |  0.013016049361864734  |
|     c833     |  0.013016049361864734  |
|     c825     |  0.013016049361864734  |
|     c813     |  0.013016049361864734  |
|     c779     |  0.013016049361864734  |
|     c767     |  0.013016049361864734  |
|     c759     |  0.013016049361864734  |
|     c751     |  0.013016049361864734  |
|     c75      |  0.013016049361864734  |
|     c743     |  0.013016049361864734  |
|     c731     |  0.013016049361864734  |
|     c697     |  0.013016049361864734  |
|     c685     |  0.013016049361864734  |
|     c677     |  0.013016049361864734  |
|     c669     |  0.013016049361864734  |
|     c661     |  0.013016049361864734  |
|     c649     |  0.013016049361864734  |
|     c615     |  0.013016049361864734  |
|     c603     |  0.013016049361864734  |
|     c595     |  0.013016049361864734  |
|     c587     |  0.013016049361864734  |
|     c579     |  0.013016049361864734  |
|     c567     |  0.013016049361864734  |
|     c533     |  0.013016049361864734  |
|     c521     |  0.013016049361864734  |
|     c513     |  0.013016049361864734  |
|     c505     |  0.013016049361864734  |
|      c5      |  0.013016049361864734  |
|     c497     |  0.013016049361864734  |
|     c485     |  0.013016049361864734  |
|     c451     |  0.013016049361864734  |
|     c439     |  0.013016049361864734  |
|     c431     |  0.013016049361864734  |
|     c423     |  0.013016049361864734  |
|     c415     |  0.013016049361864734  |
|     c41      |  0.013016049361864734  |
|     c403     |  0.013016049361864734  |
|     c369     |  0.013016049361864734  |
|     c357     |  0.013016049361864734  |
|     c349     |  0.013016049361864734  |
|     c341     |  0.013016049361864734  |
|     c333     |  0.013016049361864734  |
|     c321     |  0.013016049361864734  |
|     c29      |  0.013016049361864734  |
|     c287     |  0.013016049361864734  |
|     c275     |  0.013016049361864734  |
|     c267     |  0.013016049361864734  |
|     c259     |  0.013016049361864734  |
|     c251     |  0.013016049361864734  |
|     c239     |  0.013016049361864734  |
|     c21      |  0.013016049361864734  |
|     c205     |  0.013016049361864734  |
|     c193     |  0.013016049361864734  |
|     c185     |  0.013016049361864734  |
|     c177     |  0.013016049361864734  |
|     c169     |  0.013016049361864734  |
|     c157     |  0.013016049361864734  |
|     c13      |  0.013016049361864734  |
|     c123     |  0.013016049361864734  |
|     c111     |  0.013016049361864734  |
|    c1087     |  0.013016049361864734  |
|    c1079     |  0.013016049361864734  |
|    c1071     |  0.013016049361864734  |
|    c1059     |  0.013016049361864734  |
|     c103     |  0.013016049361864734  |
|    c1025     |  0.013016049361864734  |
|    c1013     |  0.013016049361864734  |
|    c1005     |  0.013016049361864734  |
|    c4100     |  0.013011403918191888  |
|    c6526     |  0.013011374450879964  |
|    c3034     |  0.013008633569781436  |
|    c1992     |  0.01300830889158111   |
|    c7170     |  0.013004061426339364  |
|    c3814     |  0.013000750056648469  |
|    c6096     |  0.012989560294492053  |
|    c6634     |  0.012987889390720708  |
|    c6194     |  0.012981198367515434  |
|    c6764     |  0.012980949726208335  |
|    c1986     |  0.01297605012036196   |
|    c2494     |  0.012969398431832424  |
|    c6292     |  0.012960803003189136  |
|    c6940     |  0.012956291841393908  |
|    c5394     |  0.012953528537703374  |
|    c7042     |  0.012952620242125734  |
|    c4680     |  0.012947658931621975  |
|     c886     |  0.012929403881126289  |
|    c2466     |  0.012927942730174724  |
|    c5880     |  0.012925162298228488  |
|    c3962     |  0.01292084416505368   |
|    c6818     |  0.01291020093267825   |
|    c7030     |  0.012907933242681802  |
|    c6312     |  0.012904857014071291  |
|    c1308     |  0.012900931742382493  |
|    c6164     |  0.012882906575723663  |
|    c5106     |  0.01288145359691395   |
|    c4356     |  0.012875418055519505  |
|    c1756     |  0.012872827054115188  |
|    c4876     |  0.012862533094961881  |
|    c7174     |  0.012860106302759577  |
|    c4896     |  0.012854482055095096  |
|    c3912     |  0.012844596634548289  |
|    c5420     |  0.012824594680829415  |
|    c5346     |  0.01282236227567779   |
|    c6964     |   0.0128147402626817   |
|    c6768     |  0.012807917480808007  |
|    c6500     |  0.012783673229958437  |
|    c2040     |  0.012780963375253807  |
|    c3896     |  0.012780818601125343  |
|    c4934     |  0.012774471775080842  |
|    c4856     |  0.012771777756394709  |
|    c5444     |  0.012755259563953292  |
|    c2424     |  0.012753445004704878  |
|    c1162     |  0.012752066544960305  |
|    c6304     |  0.012749868751879667  |
|    c6644     |  0.012741488119792477  |
|    c5232     |  0.012741336300335693  |
|    c6552     |  0.012737710120029888  |
|    c5334     |  0.01272630206147407   |
|    c5096     |  0.01271469283989024   |
|    c5508     |  0.012700480103571499  |
|    c1716     |  0.012677771660683845  |
|    c1924     |  0.012661223313355396  |
|    c6370     |  0.01265794836094325   |
|    c5134     |  0.012654576193358746  |
|    c4748     |  0.012651080532126269  |
|    c1034     |  0.012648416031054044  |
|    c6310     |  0.012647368734235442  |
|    c5992     |  0.012640122247121521  |
|    c5264     |  0.012638432324770577  |
|    c5722     |  0.012616850834705984  |
|    c5164     |  0.012609842161735774  |
|    c4666     |  0.012608132914639247  |
|    c6246     |  0.012607082301709926  |
|     c760     |  0.012600488384758801  |
|    c6316     |  0.012598809567483826  |
|    c2480     |  0.01259601280227507   |
|    c3954     |  0.012577641638539694  |
|     c484     |  0.012575438117651272  |
|    c5762     |  0.012572966647265593  |
|    c6730     |  0.012567009630673587  |
|    c2014     |  0.012558341893210478  |
|    c5280     |  0.012551507378919746  |
|    c1706     |  0.012546990855748064  |
|    c1808     |  0.012546593709076737  |
|    c6556     |  0.012546381664563233  |
|    c6404     |  0.012543462721464893  |
|    c4724     |  0.012534163401882736  |
|    c6722     |  0.012524848849615244  |
|    c4160     |  0.012515350784098045  |
|    c6234     |  0.012512819085623184  |
|    c3908     |  0.012509298728304419  |
|    c6422     |  0.012503070675359496  |
|    c6866     |  0.012497728010158138  |
|    c5848     |  0.01247975976807636   |
|    c5680     |  0.012470731855104056  |
|    c5582     |  0.012459464699776213  |
|    c1908     |  0.012458887044873634  |
|    c1812     |  0.012449845272488158  |
|    c5832     |  0.012448139934429614  |
|    c6690     |  0.012447465533105717  |
|    c4662     |  0.012443522554105746  |
|    c7175     |  0.012441098581687866  |
|    c7159     |  0.012441098581687866  |
|    c7143     |  0.012441098581687866  |
|    c7093     |  0.012441098581687866  |
|    c7077     |  0.012441098581687866  |
|    c7061     |  0.012441098581687866  |
|    c7011     |  0.012441098581687866  |
|    c6995     |  0.012441098581687866  |
|    c6979     |  0.012441098581687866  |
|    c6929     |  0.012441098581687866  |
|    c6913     |  0.012441098581687866  |
|    c6897     |  0.012441098581687866  |
|    c6847     |  0.012441098581687866  |
|    c6831     |  0.012441098581687866  |
|    c6815     |  0.012441098581687866  |
|    c6765     |  0.012441098581687866  |
|    c6749     |  0.012441098581687866  |
|    c6733     |  0.012441098581687866  |
|    c6683     |  0.012441098581687866  |
|    c6667     |  0.012441098581687866  |
|    c6651     |  0.012441098581687866  |
|    c6601     |  0.012441098581687866  |
|    c6585     |  0.012441098581687866  |
|    c6569     |  0.012441098581687866  |
|    c6519     |  0.012441098581687866  |
|    c6503     |  0.012441098581687866  |
|    c6487     |  0.012441098581687866  |
|    c6437     |  0.012441098581687866  |
|    c6421     |  0.012441098581687866  |
|    c6405     |  0.012441098581687866  |
|    c6355     |  0.012441098581687866  |
|    c6339     |  0.012441098581687866  |
|    c6323     |  0.012441098581687866  |
|    c6273     |  0.012441098581687866  |
|    c6257     |  0.012441098581687866  |
|    c6241     |  0.012441098581687866  |
|    c6191     |  0.012441098581687866  |
|    c6175     |  0.012441098581687866  |
|    c6159     |  0.012441098581687866  |
|    c6109     |  0.012441098581687866  |
|    c6093     |  0.012441098581687866  |
|    c6077     |  0.012441098581687866  |
|    c6027     |  0.012441098581687866  |
|    c6011     |  0.012441098581687866  |
|    c5995     |  0.012441098581687866  |
|    c5945     |  0.012441098581687866  |
|    c5929     |  0.012441098581687866  |
|    c5913     |  0.012441098581687866  |
|    c5863     |  0.012441098581687866  |
|    c5847     |  0.012441098581687866  |
|    c5831     |  0.012441098581687866  |
|    c5781     |  0.012441098581687866  |
|    c5765     |  0.012441098581687866  |
|    c5749     |  0.012441098581687866  |
|    c5699     |  0.012441098581687866  |
|    c5683     |  0.012441098581687866  |
|    c5667     |  0.012441098581687866  |
|    c5617     |  0.012441098581687866  |
|    c5601     |  0.012441098581687866  |
|    c5585     |  0.012441098581687866  |
|    c5535     |  0.012441098581687866  |
|    c5220     |  0.012440704680932946  |
|    c5570     |  0.012436429130217697  |
|    c5252     |  0.012431467350332959  |
|    c1856     |  0.012427195057091334  |
|    c6716     |  0.012426762006661374  |
|    c6462     |  0.012422613191176213  |
|    c5138     |  0.012405535842767046  |
|    c5970     |  0.012398535442518455  |
|    c6150     |  0.012398480989877392  |
|    c6470     |  0.012388001343575095  |
|    c6870     |  0.012380453121580537  |
|    c6736     |  0.012380386650213238  |
|    c3470     |  0.012380379621596216  |
|    c1710     |  0.01236681227198888   |
|    c1004     |  0.012365206233682757  |
|    c5110     |  0.01236147317274483   |
|    c5338     |  0.012359355500654923  |
|    c5976     |  0.012357744138068227  |
|    c6472     |  0.01234793689224456   |
|    c2000     |  0.012345768303036797  |
|    c5260     |  0.012340616334060472  |
|    c6724     |  0.012338271045240434  |
|    c5900     |  0.012331520063813661  |
|    c6276     |  0.012313853012863474  |
|    c3868     |  0.012309253485741412  |
|    c5748     |  0.012304451650632986  |
|     c960     |  0.012289476915118502  |
|    c5968     |  0.01228628683204791   |
|    c4706     |  0.012285727257172807  |
|    c6306     |  0.012283224132216608  |
|    c2142     |  0.012277719416356137  |
|    c2458     |  0.01227146220635178   |
|    c3032     |  0.01227120501668888   |
|    c5684     |  0.012267605207587184  |
|    c6622     |  0.012256268282476723  |
|    c2462     |  0.012252442318294587  |
|    c2206     |  0.012250474779106346  |
|    c3986     |  0.012249042933665688  |
|    c2434     |  0.012239586746948916  |
|    c6720     |  0.012236832659096697  |
|    c5456     |  0.012233134847073224  |
|    c1978     |  0.012230108789853311  |
|    c5836     |  0.012223398673769204  |
|    c5590     |  0.012216873357931979  |
|    c5006     |  0.012208856723352923  |
|    c5550     |  0.012207325532945124  |
|    c5544     |  0.012206012891768925  |
|     c792     |  0.012204792471446124  |
|    c5142     |  0.012203287501150628  |
|    c3618     |  0.01219620099735419   |
|     c896     |  0.01219157230626533   |
|    c6132     |  0.012188916836486818  |
|    c5042     |  0.012187992694245642  |
|     c982     |  0.012176587596385291  |
|    c6152     |  0.012164172632281423  |
|    c6704     |  0.012162700839245533  |
|    c5898     |  0.012158346778838869  |
|    c5630     |  0.012157695591793694  |
|    c4678     |  0.012147995954770563  |
|    c6314     |  0.01214794749976944   |
|    c1906     |  0.012141281358943656  |
|    c4462     |  0.012133873611300361  |
|    c2448     |  0.012127005012102954  |
|    c6492     |  0.012116815332728015  |
|    c6014     |  0.012112111344421805  |
|    c1902     |  0.012111913763466431  |
|    c3570     |  0.01211062300584631   |
|    c5890     |  0.01210995973317619   |
|    c5948     |  0.012109233374863582  |
|    c3574     |  0.012095200540753304  |
|    c6790     |  0.012090552857156212  |
|    c5886     |  0.012075908073174935  |
|    c6474     |  0.012072725811894447  |
|     c834     |  0.012070572534753188  |
|    c5874     |  0.01206342268742766   |
|    c4316     |  0.012059298670254348  |
|     c822     |  0.01205885408549956   |
|    c2478     |  0.012055040634790126  |
|    c6792     |  0.012041395783543685  |
|    c1844     |  0.012036839194418336  |
|     c846     |  0.012029902226673661  |
|    c1846     |  0.012023388572183658  |
|    c5578     |  0.012021560387655894  |
|    c4076     |  0.012021363508777583  |
|    c5180     |  0.01201021025865101   |
|    c3434     |  0.012003097714472943  |
|    c7154     |  0.012002492374804552  |
|    c1712     |  0.011999686036122004  |
|    c4014     |  0.011998006338514777  |
|    c6560     |  0.011996534522201063  |
|    c4446     |  0.011994574039424721  |
|    c2052     |  0.011988030655931237  |
|    c6802     |  0.011987419481518158  |
|    c4634     |  0.011985482048156193  |
|    c6218     |  0.011980613326747047  |
|    c5358     |  0.011977835030213102  |
|    c6280     |  0.01197161564298832   |
|     c268     |  0.011969879295235852  |
|    c6478     |  0.01196782648896999   |
|    c2420     |  0.011965470465300054  |
|    c6146     |  0.011957534293957073  |
|    c4142     |  0.011955290113069283  |
|    c6254     |  0.011953105905202044  |
|    c4714     |  0.01194694907771976   |
|    c6714     |  0.011945460518821394  |
|    c1988     |  0.011942992246161577  |
|    c7022     |  0.011939353529364594  |
|    c6084     |  0.011938017336575513  |
|    c1402     |  0.011934965928184216  |
|     c854     |  0.011931151667401219  |
|    c6698     |  0.011929269453398561  |
|    c2426     |  0.011926693977096336  |
|    c6228     |  0.011924335771561712  |
|    c6640     |  0.011915067226163423  |
|    c5272     |  0.011907968080762554  |
|    c1836     |  0.011904832402854115  |
|    c5902     |  0.011898210886141403  |
|     c744     |  0.011895438924872881  |
|    c6302     |  0.011895395496960282  |
|    c4162     |  0.011887486072145181  |
|    c4388     |  0.01187739444873448   |
|    c6182     |  0.011875719509225391  |
|    c3036     |  0.011871309900325366  |
|    c6548     |  0.01186866693303723   |
|    c6916     |  0.011867418665927332  |
|    c4728     |  0.011862545049645457  |
|    c5224     |  0.01184698345389279   |
|     c678     |  0.011838381513917584  |
|    c5646     |  0.011833519727239006  |
|    c6432     |  0.011822236014421561  |
|    c5904     |  0.011820429144625555  |
|    c6322     |  0.011820279887374552  |
|    c2034     |  0.011809486792852653  |
|    c6128     |  0.011808631745459985  |
|    c4288     |  0.01180830277900502   |
|    c6300     |  0.011805403442031626  |
|    c1728     |  0.011787353601533601  |
|    c6706     |  0.011776634263009678  |
|    c7002     |  0.011776564533842793  |
|    c2130     |  0.011773574157640576  |
|    c4344     |  0.011770712128270189  |
|    c4438     |  0.011768377142737263  |
|    c6288     |  0.011749943804385543  |
|    c3520     |  0.011743632174231688  |
|    c4272     |  0.011738565785902155  |
|    c1968     |  0.011734511281150661  |
|    c4852     |  0.011726043441813827  |
|    c5531     |  0.011715240972644253  |
|    c5527     |  0.011715240972644253  |
|    c5523     |  0.011715240972644253  |
|    c5515     |  0.011715240972644253  |
|    c5507     |  0.011715240972644253  |
|    c5499     |  0.011715240972644253  |
|    c5487     |  0.011715240972644253  |
|    c5461     |  0.011715240972644253  |
|    c5457     |  0.011715240972644253  |
|    c5449     |  0.011715240972644253  |
|    c5445     |  0.011715240972644253  |
|    c5441     |  0.011715240972644253  |
|    c5433     |  0.011715240972644253  |
|    c5425     |  0.011715240972644253  |
|    c5417     |  0.011715240972644253  |
|    c5405     |  0.011715240972644253  |
|    c5379     |  0.011715240972644253  |
|    c5375     |  0.011715240972644253  |
|    c5367     |  0.011715240972644253  |
|    c5363     |  0.011715240972644253  |
|    c5359     |  0.011715240972644253  |
|    c5351     |  0.011715240972644253  |
|    c5343     |  0.011715240972644253  |
|    c5335     |  0.011715240972644253  |
|    c5323     |  0.011715240972644253  |
|    c5297     |  0.011715240972644253  |
|    c5293     |  0.011715240972644253  |
|    c5285     |  0.011715240972644253  |
|    c5281     |  0.011715240972644253  |
|    c5277     |  0.011715240972644253  |
|    c5269     |  0.011715240972644253  |
|    c5261     |  0.011715240972644253  |
|    c5253     |  0.011715240972644253  |
|    c5241     |  0.011715240972644253  |
|    c5215     |  0.011715240972644253  |
|    c5211     |  0.011715240972644253  |
|    c5203     |  0.011715240972644253  |
|    c5199     |  0.011715240972644253  |
|    c5195     |  0.011715240972644253  |
|    c5187     |  0.011715240972644253  |
|    c5179     |  0.011715240972644253  |
|    c5171     |  0.011715240972644253  |
|    c5159     |  0.011715240972644253  |
|    c5133     |  0.011715240972644253  |
|    c5129     |  0.011715240972644253  |
|    c5121     |  0.011715240972644253  |
|    c5117     |  0.011715240972644253  |
|    c5113     |  0.011715240972644253  |
|    c5105     |  0.011715240972644253  |
|    c5097     |  0.011715240972644253  |
|    c5089     |  0.011715240972644253  |
|    c5077     |  0.011715240972644253  |
|    c5051     |  0.011715240972644253  |
|    c5047     |  0.011715240972644253  |
|    c5039     |  0.011715240972644253  |
|    c5035     |  0.011715240972644253  |
|    c5031     |  0.011715240972644253  |
|    c5023     |  0.011715240972644253  |
|    c5015     |  0.011715240972644253  |
|    c5007     |  0.011715240972644253  |
|    c4995     |  0.011715240972644253  |
|    c4969     |  0.011715240972644253  |
|    c4965     |  0.011715240972644253  |
|    c4957     |  0.011715240972644253  |
|    c4953     |  0.011715240972644253  |
|    c4949     |  0.011715240972644253  |
|    c4941     |  0.011715240972644253  |
|    c4933     |  0.011715240972644253  |
|    c4925     |  0.011715240972644253  |
|    c4913     |  0.011715240972644253  |
|    c4887     |  0.011715240972644253  |
|    c4883     |  0.011715240972644253  |
|    c4875     |  0.011715240972644253  |
|    c4871     |  0.011715240972644253  |
|    c4867     |  0.011715240972644253  |
|    c4859     |  0.011715240972644253  |
|    c4851     |  0.011715240972644253  |
|    c4843     |  0.011715240972644253  |
|    c4831     |  0.011715240972644253  |
|    c4805     |  0.011715240972644253  |
|    c4801     |  0.011715240972644253  |
|    c4793     |  0.011715240972644253  |
|    c4789     |  0.011715240972644253  |
|    c4785     |  0.011715240972644253  |
|    c4777     |  0.011715240972644253  |
|    c4769     |  0.011715240972644253  |
|    c4761     |  0.011715240972644253  |
|    c4749     |  0.011715240972644253  |
|    c4723     |  0.011715240972644253  |
|    c4719     |  0.011715240972644253  |
|    c4711     |  0.011715240972644253  |
|    c4707     |  0.011715240972644253  |
|    c4703     |  0.011715240972644253  |
|    c4695     |  0.011715240972644253  |
|    c4687     |  0.011715240972644253  |
|    c4679     |  0.011715240972644253  |
|    c4667     |  0.011715240972644253  |
|    c4641     |  0.011715240972644253  |
|    c4637     |  0.011715240972644253  |
|    c4629     |  0.011715240972644253  |
|    c4625     |  0.011715240972644253  |
|    c4621     |  0.011715240972644253  |
|    c4613     |  0.011715240972644253  |
|    c4605     |  0.011715240972644253  |
|    c4597     |  0.011715240972644253  |
|    c4585     |  0.011715240972644253  |
|    c4559     |  0.011715240972644253  |
|    c4555     |  0.011715240972644253  |
|    c4547     |  0.011715240972644253  |
|    c4543     |  0.011715240972644253  |
|    c4539     |  0.011715240972644253  |
|    c4531     |  0.011715240972644253  |
|    c4523     |  0.011715240972644253  |
|    c4515     |  0.011715240972644253  |
|    c4503     |  0.011715240972644253  |
|    c4477     |  0.011715240972644253  |
|    c4473     |  0.011715240972644253  |
|    c4465     |  0.011715240972644253  |
|    c4461     |  0.011715240972644253  |
|    c4457     |  0.011715240972644253  |
|    c4449     |  0.011715240972644253  |
|    c4441     |  0.011715240972644253  |
|    c4433     |  0.011715240972644253  |
|    c4421     |  0.011715240972644253  |
|    c4395     |  0.011715240972644253  |
|    c4391     |  0.011715240972644253  |
|    c4383     |  0.011715240972644253  |
|    c4379     |  0.011715240972644253  |
|    c4375     |  0.011715240972644253  |
|    c4367     |  0.011715240972644253  |
|    c4359     |  0.011715240972644253  |
|    c4351     |  0.011715240972644253  |
|    c4339     |  0.011715240972644253  |
|    c4313     |  0.011715240972644253  |
|    c4309     |  0.011715240972644253  |
|    c4301     |  0.011715240972644253  |
|    c4297     |  0.011715240972644253  |
|    c4293     |  0.011715240972644253  |
|    c4285     |  0.011715240972644253  |
|    c4277     |  0.011715240972644253  |
|    c4269     |  0.011715240972644253  |
|    c4257     |  0.011715240972644253  |
|    c4231     |  0.011715240972644253  |
|    c4227     |  0.011715240972644253  |
|    c4219     |  0.011715240972644253  |
|    c4215     |  0.011715240972644253  |
|    c4211     |  0.011715240972644253  |
|    c4203     |  0.011715240972644253  |
|    c4195     |  0.011715240972644253  |
|    c4187     |  0.011715240972644253  |
|    c4175     |  0.011715240972644253  |
|    c4149     |  0.011715240972644253  |
|    c4145     |  0.011715240972644253  |
|    c4137     |  0.011715240972644253  |
|    c4133     |  0.011715240972644253  |
|    c4129     |  0.011715240972644253  |
|    c4121     |  0.011715240972644253  |
|    c4113     |  0.011715240972644253  |
|    c4105     |  0.011715240972644253  |
|    c4093     |  0.011715240972644253  |
|    c4067     |  0.011715240972644253  |
|    c4063     |  0.011715240972644253  |
|    c4055     |  0.011715240972644253  |
|    c4051     |  0.011715240972644253  |
|    c4047     |  0.011715240972644253  |
|    c4039     |  0.011715240972644253  |
|    c4031     |  0.011715240972644253  |
|    c4023     |  0.011715240972644253  |
|    c4011     |  0.011715240972644253  |
|    c3985     |  0.011715240972644253  |
|    c3981     |  0.011715240972644253  |
|    c3973     |  0.011715240972644253  |
|    c3969     |  0.011715240972644253  |
|    c3965     |  0.011715240972644253  |
|    c3957     |  0.011715240972644253  |
|    c3949     |  0.011715240972644253  |
|    c3941     |  0.011715240972644253  |
|    c3929     |  0.011715240972644253  |
|    c3903     |  0.011715240972644253  |
|    c3899     |  0.011715240972644253  |
|    c3891     |  0.011715240972644253  |
|    c3887     |  0.011715240972644253  |
|    c3883     |  0.011715240972644253  |
|    c3875     |  0.011715240972644253  |
|    c3867     |  0.011715240972644253  |
|    c3859     |  0.011715240972644253  |
|    c3847     |  0.011715240972644253  |
|    c3821     |  0.011715240972644253  |
|    c3817     |  0.011715240972644253  |
|    c3809     |  0.011715240972644253  |
|    c3805     |  0.011715240972644253  |
|    c3801     |  0.011715240972644253  |
|    c3793     |  0.011715240972644253  |
|    c3785     |  0.011715240972644253  |
|    c3777     |  0.011715240972644253  |
|    c3765     |  0.011715240972644253  |
|    c3739     |  0.011715240972644253  |
|    c3735     |  0.011715240972644253  |
|    c3727     |  0.011715240972644253  |
|    c3723     |  0.011715240972644253  |
|    c3719     |  0.011715240972644253  |
|    c3711     |  0.011715240972644253  |
|    c3703     |  0.011715240972644253  |
|    c3695     |  0.011715240972644253  |
|    c3683     |  0.011715240972644253  |
|    c3657     |  0.011715240972644253  |
|    c3653     |  0.011715240972644253  |
|    c3645     |  0.011715240972644253  |
|    c3641     |  0.011715240972644253  |
|    c3637     |  0.011715240972644253  |
|    c3629     |  0.011715240972644253  |
|    c3621     |  0.011715240972644253  |
|    c3613     |  0.011715240972644253  |
|    c3601     |  0.011715240972644253  |
|    c3575     |  0.011715240972644253  |
|    c3571     |  0.011715240972644253  |
|    c3563     |  0.011715240972644253  |
|    c3559     |  0.011715240972644253  |
|    c3555     |  0.011715240972644253  |
|    c3547     |  0.011715240972644253  |
|    c3539     |  0.011715240972644253  |
|    c3531     |  0.011715240972644253  |
|    c3519     |  0.011715240972644253  |
|    c3493     |  0.011715240972644253  |
|    c3489     |  0.011715240972644253  |
|    c3481     |  0.011715240972644253  |
|    c3477     |  0.011715240972644253  |
|    c3473     |  0.011715240972644253  |
|    c3465     |  0.011715240972644253  |
|    c3457     |  0.011715240972644253  |
|    c3449     |  0.011715240972644253  |
|    c3437     |  0.011715240972644253  |
|    c3411     |  0.011715240972644253  |
|    c3407     |  0.011715240972644253  |
|    c3399     |  0.011715240972644253  |
|    c3395     |  0.011715240972644253  |
|    c3391     |  0.011715240972644253  |
